GeoName,Year,Total_population,Total_households,Female_population,Male_population,Median_age,Median_household_income_past_12m,Bachelor_degree,Master_degree,Professional_degree,Doctorate_degree,Num_employed,Num_unemployed,Labor_force,Avg_household_size,Median_value_owner_occupied_housing,Households_solar_energy_fuel,Num_under_18,Num_18_to_34,Num_35_to_64,Num_65_more,Num_industry_agriculture_fishing_hunting,consensus,consensusOppose,futuregen,futuregenOppose,happening,happeningOppose,harmUS,harmUSOppose,human,humanOppose,personal,personalOppose,regulate,regulateOppose,timing,timingOppose,worried,worriedOppose,Average_Temperature_per_Year,Average_Precipitation_per_Year,Average_PDSI_per_Year,Region,Price_per_unit_thousands_USD,Volume_California_Million_Pieces,Revenue_California_Billion_USD
"Sutter County, California",2019,96109,32636,48243,47866,35.7,59050,7457.0,2926.0,839.0,202.0,39045,3531,42576,2.91,279400,519,25059,21863,34769,14418,4291,48.16,26.96,68.28,20.94,66.31,14.22,59.63,30.31,54.12,32.55,42.41,46.14,71.67,26.43,50.37,49.63,59.77,40.07,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Mateo County, California",2019,767423,263543,388095,379328,39.7,122641,159607.0,77549.0,23033.0,20860.0,414747,16104,430851,2.87,1089400,990,159504,170034,317008,120877,1959,66.76,19.26,78.6,12.75,81.26,7.9,69.27,23.05,69.0,21.45,49.39,41.92,80.93,17.42,63.12,36.88,74.07,25.43,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Tuolumne County, California",2019,54045,22502,25933,28112,48.4,60108,5460.0,2045.0,649.0,317.0,20993,1156,22149,2.24,289200,85,8987,10308,20923,13827,443,48.05,30.05,66.64,23.96,65.44,17.36,54.92,36.08,49.64,36.41,37.65,52.03,70.95,27.6,46.97,53.03,55.17,44.69,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"San Joaquin County, California",2019,742603,228567,372451,370152,34.3,64432,60276.0,19050.0,5726.0,2653.0,313129,26334,339463,3.17,342100,2319,202701,175911,270910,93081,13924,58.1,22.32,71.72,16.21,73.97,10.5,64.04,24.9,60.0,29.04,47.18,40.18,73.53,24.26,56.35,43.65,66.55,33.33,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Amador County, California",2019,38429,14594,17789,20640,50.5,62772,3979.0,1075.0,593.0,190.0,13665,1010,14675,2.38,313700,79,5847,6404,15932,10246,556,50.25,29.88,65.95,24.29,66.57,16.88,55.14,35.35,49.49,36.63,37.64,51.84,71.02,27.34,47.75,52.25,56.67,43.08,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Lake County, California",2019,64195,25660,32330,31865,45.6,47040,4659.0,1728.0,615.0,210.0,24304,2327,26631,2.46,219400,241,13400,11336,25126,14333,1400,54.16,25.24,71.64,18.52,71.79,12.4,61.33,29.4,56.79,30.98,42.58,47.24,75.06,23.13,54.06,45.94,63.52,36.26,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Yuba County, California",2019,76360,26354,37410,38950,32.8,58054,5872.0,1730.0,439.0,152.0,29821,2297,32118,2.84,257100,480,21078,19442,26465,9375,1103,51.76,26.67,69.05,20.93,67.59,15.22,58.61,31.55,52.29,32.6,41.42,47.85,71.74,26.6,49.98,50.02,59.15,40.62,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Lassen County, California",2019,30818,9280,10486,20332,36.6,56352,2080.0,557.0,219.0,72.0,8611,598,9209,2.26,203000,29,4602,9908,11929,4379,531,45.0,30.36,63.55,25.95,62.15,18.85,53.46,36.51,48.26,36.92,36.93,51.54,68.0,30.31,44.44,55.56,52.47,47.23,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Sonoma County, California",2019,499772,189374,255727,244045,42.1,81018,79864.0,30937.0,11027.0,5754.0,256074,11658,267732,2.59,609600,1129,99190,105831,199838,94913,7227,64.26,21.61,76.6,14.48,76.3,10.45,64.25,26.92,61.95,26.5,46.37,44.08,78.33,19.89,58.2,41.8,69.02,30.9,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Imperial County, California",2019,180701,44829,87949,92752,32.4,47622,11716.0,3829.0,904.0,311.0,60074,9924,69998,3.81,195800,131,51853,45285,60722,22841,5529,55.3,20.96,74.82,13.02,74.81,8.79,67.74,20.44,63.1,27.28,51.85,35.24,75.91,21.46,58.59,41.41,71.5,28.26,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Alameda County, California",2019,1656754,577177,842239,814515,37.6,99406,320319.0,164717.0,35503.0,35566.0,862449,41725,904174,2.82,769300,2333,344027,416084,672617,224026,2658,73.89,15.8,81.82,10.65,84.43,6.15,73.21,18.99,71.7,20.17,55.12,37.69,81.11,17.02,65.57,34.43,77.3,22.59,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Napa County, California",2019,139623,48705,70020,69603,41.3,88596,22816.0,7689.0,3183.0,1403.0,71141,3331,74472,2.78,635900,340,29201,29389,55065,25968,3804,59.1,23.14,75.01,15.26,74.7,9.8,64.67,26.1,60.98,27.08,46.08,44.28,77.34,20.43,58.24,41.76,67.69,32.22,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Sierra County, California",2019,3040,1319,1415,1625,54.8,52148,205.0,131.0,81.0,17.0,1268,71,1339,2.28,231400,0,482,409,1257,892,146,51.73,27.25,69.15,22.59,67.99,15.25,59.84,32.61,53.46,32.91,40.52,51.23,71.67,26.86,50.19,49.81,58.97,40.83,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Yolo County, California",2019,217352,74296,111914,105438,31.0,70228,27562.0,13552.0,5403.0,6334.0,99367,6562,105929,2.81,424900,1125,46026,73354,71576,26396,4094,61.61,21.17,77.03,15.31,78.31,8.47,68.58,24.11,64.89,24.43,50.16,42.15,77.93,20.16,59.58,40.42,71.49,28.32,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Nevada County, California",2019,99244,40855,50297,48947,50.5,66096,18412.0,6997.0,1844.0,1054.0,44059,2133,46192,2.4,431000,307,17099,15752,40139,26254,523,56.31,26.97,71.94,20.23,71.05,14.08,59.62,33.07,56.66,30.87,39.64,52.14,75.16,23.61,52.1,47.9,61.8,38.11,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Mendocino County, California",2019,87224,34408,43982,43242,43.1,51416,9685.0,3480.0,1292.0,700.0,37689,3571,41260,2.47,377500,170,18702,16360,33630,18532,2360,56.29,23.94,74.6,15.73,75.92,10.41,63.92,27.02,59.79,28.45,45.53,44.68,76.98,21.25,56.87,43.12,66.55,33.32,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Los Angeles County, California",2019,10081570,3316795,5112188,4969382,36.5,68044,1460862.0,522777.0,165612.0,91828.0,4929863,319435,5249298,2.99,583200,9746,2214760,2603161,3927671,1335978,19015,59.13,19.59,75.79,14.6,72.93,10.41,67.81,22.66,63.13,25.01,54.26,36.63,75.84,21.75,58.78,41.22,70.36,29.43,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Santa Clara County, California",2019,1927470,640215,953048,974422,37.1,124055,369625.0,239068.0,37309.0,53518.0,999094,44635,1043729,2.95,984000,3742,428382,473729,771185,254174,4755,65.0,20.96,79.23,12.07,80.36,8.08,68.1,23.36,67.31,22.26,50.79,40.37,77.27,20.62,60.57,39.43,72.32,27.34,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Siskiyou County, California",2019,43468,19240,21760,21708,47.8,45241,4859.0,1547.0,662.0,275.0,16538,1269,17807,2.23,198900,80,8826,7397,16513,10732,1861,54.39,26.72,70.0,20.57,70.77,14.44,58.59,32.85,54.61,32.03,40.14,50.12,72.77,25.74,50.45,49.55,61.26,38.42,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Del Norte County, California",2019,27495,9945,12750,14745,39.5,45283,1711.0,683.0,270.0,243.0,9015,751,9766,2.47,218800,29,5920,5916,10932,4727,393,50.42,26.66,68.46,21.46,68.11,14.57,59.38,31.19,53.86,33.13,41.69,47.87,71.98,26.12,50.65,49.35,59.71,40.06,58.40833333333333,2.4266666666666667,0.7041666666666666,California,0.462,1.63917442464835,0.7574439759104677
"Alameda County, California",2020,1661584,573174,844443,817141,37.8,104888,332539.0,172444.0,35591.0,35153.0,867923,43126,911049,2.84,825300,2587,341591,414505,674302,231186,2604,76.37,14.68,82.41,10.73,85.16,6.29,75.96,17.42,72.08,19.62,56.85,36.92,79.65,18.65,68.61,31.39,78.75,21.17,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Alpine County, California",2020,1159,397,540,619,47.6,85750,173.0,100.0,51.0,12.0,406,45,451,2.83,372500,19,252,142,428,337,25,61.82,20.83,74.76,17.66,75.21,11.07,68.17,25.39,60.81,26.67,48.65,44.74,74.14,24.59,60.13,39.87,68.54,31.4,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Butte County, California",2020,223344,83879,112953,110391,36.9,54972,26874.0,8986.0,3516.0,2007.0,96056,7687,103743,2.59,304700,848,44865,61237,76579,40663,3734,53.7,25.0,68.08,23.3,70.41,16.6,61.21,31.06,52.81,32.01,42.5,49.22,70.95,28.05,54.94,45.06,62.54,37.4,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Colusa County, California",2020,21491,7329,10498,10993,35.4,59427,1577.0,343.0,63.0,58.0,9688,425,10113,2.9,274100,148,5863,4776,7710,3142,2260,51.62,23.88,69.94,19.83,69.18,14.23,63.6,26.73,56.13,31.05,46.95,42.3,69.87,28.21,55.5,44.5,64.36,35.43,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Contra Costa County, California",2020,1147788,398299,586593,561195,39.9,103997,212718.0,89959.0,24722.0,16845.0,563813,32666,596479,2.86,655500,5598,260191,238999,467020,181578,2728,69.02,17.63,76.26,14.83,79.3,8.8,70.25,21.72,62.78,27.05,52.31,39.1,76.56,22.37,65.81,34.19,71.5,28.56,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"El Dorado County, California",2020,190345,73078,95572,94773,46.3,83710,32856.0,10498.0,3811.0,1854.0,85899,4197,90096,2.58,479800,737,37911,32596,79420,40418,1073,53.93,27.48,67.64,25.54,68.1,15.88,59.24,34.1,52.77,33.68,40.29,51.82,69.95,29.21,51.53,48.47,60.02,39.94,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Fresno County, California",2020,990204,310097,496148,494056,32.4,57109,89315.0,28590.0,11961.0,4745.0,408625,39697,448322,3.14,271000,5637,281391,250005,337679,121129,35765,51.04,21.2,71.84,17.02,71.94,12.11,66.03,24.02,56.14,30.14,51.5,37.44,71.48,27.06,59.37,40.63,70.39,29.46,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Humboldt County, California",2020,136101,54120,68563,67538,38.9,49235,19270.0,6231.0,1928.0,1341.0,61137,6074,67211,2.44,331300,355,25945,35647,50222,24287,3052,64.0,21.41,74.91,17.42,77.75,10.78,66.03,26.69,61.23,27.67,45.39,46.97,74.79,23.51,59.42,40.58,68.46,31.44,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Imperial County, California",2020,180580,45768,87971,92609,32.5,46222,12186.0,3424.0,1063.0,320.0,59490,9444,68934,3.73,206700,110,51772,45259,60243,23306,5539,57.75,20.37,75.05,13.4,75.53,9.28,69.4,19.96,63.21,26.5,53.53,35.03,74.3,23.37,61.5,38.5,72.8,27.0,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Kern County, California",2020,892458,273556,435215,457243,31.9,54851,61882.0,22789.0,5657.0,2792.0,346787,34847,381634,3.15,226600,2812,258159,229554,306881,97864,40334,49.22,24.87,65.01,23.97,68.32,16.44,60.53,29.24,53.46,32.84,44.55,42.81,68.51,28.54,52.96,47.04,60.05,39.61,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Kings County, California",2020,151090,43604,67880,83210,32.0,61556,9431.0,3008.0,1075.0,554.0,53687,4952,58639,3.14,227400,568,40923,42109,52494,15564,8134,50.89,24.58,69.42,21.0,68.83,14.38,63.9,27.05,55.61,31.51,47.57,42.18,70.23,27.9,55.25,44.75,63.49,36.35,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Lassen County, California",2020,30600,9172,10558,20042,36.8,56971,2033.0,462.0,214.0,116.0,8256,541,8797,2.26,207800,13,4937,9365,11877,4421,395,46.84,29.27,63.52,26.43,62.74,19.66,55.34,35.29,47.95,36.74,38.62,50.65,65.42,33.28,47.34,52.66,53.73,46.02,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Madera County, California",2020,155925,44479,80618,75307,34.1,61924,10572.0,3046.0,948.0,346.0,58917,6270,65187,3.32,268500,687,42781,36913,54373,21858,8742,51.75,22.48,70.1,18.23,70.47,13.03,64.17,25.18,56.42,30.73,47.14,41.17,70.23,27.91,57.11,42.89,66.52,33.21,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Marin County, California",2020,259441,104900,132912,126529,47.1,121671,65503.0,30533.0,12355.0,6213.0,130038,6184,136222,2.41,1053600,600,51974,39422,110211,57834,962,68.96,19.05,78.52,15.58,80.6,9.84,70.0,24.95,64.62,23.09,49.67,45.07,77.48,21.51,63.34,36.66,71.92,28.04,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Mariposa County, California",2020,17319,7846,8389,8930,51.8,50960,2440.0,945.0,153.0,121.0,6914,661,7575,2.06,290200,33,2844,2704,6890,4881,226,57.68,24.62,70.6,22.5,70.87,15.32,62.88,31.31,54.16,31.18,43.64,50.0,70.63,28.43,54.81,45.19,61.45,38.42,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Mendocino County, California",2020,87110,34164,44003,43107,43.4,52915,9143.0,3789.0,1349.0,596.0,37369,3536,40905,2.48,388500,232,18592,16373,32911,19234,2413,58.33,22.76,74.76,15.92,76.43,10.73,66.26,25.65,59.33,27.92,47.53,43.79,75.38,23.14,59.89,40.1,67.66,32.28,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Merced County, California",2020,273661,81306,135433,138228,31.2,56330,15580.0,4997.0,1419.0,877.0,107059,12819,119878,3.29,268800,766,80729,70775,91392,30765,12689,52.5,22.72,72.01,16.96,73.63,11.65,66.23,23.38,58.39,28.85,50.52,38.47,72.88,25.09,58.53,41.47,68.52,31.28,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Modoc County, California",2020,8853,3594,4349,4504,47.6,51250,821.0,292.0,99.0,8.0,3166,290,3456,2.33,153600,0,1743,1456,3227,2427,646,54.08,26.12,67.63,23.84,67.3,17.23,59.72,32.56,52.59,32.54,41.02,50.5,67.47,31.46,52.05,47.95,57.99,41.79,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Monterey County, California",2020,432977,128003,212558,220419,34.7,76943,43698.0,19119.0,5973.0,3802.0,188734,10084,198818,3.25,559400,983,113350,105151,155415,59061,29856,60.39,19.44,76.04,14.98,76.19,8.4,69.51,22.31,64.21,24.2,52.18,38.95,74.64,23.22,62.55,37.45,72.53,27.38,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Napa County, California",2020,138572,48484,69522,69050,41.8,92219,23922.0,7916.0,3355.0,1266.0,70752,3350,74102,2.78,666900,366,28555,29011,54396,26610,3477,61.92,21.88,75.36,15.43,75.45,10.07,66.86,24.79,60.87,26.23,48.14,43.52,75.74,22.29,61.73,38.27,69.31,30.63,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Nevada County, California",2020,99417,40917,50474,48943,50.5,68333,18883.0,6941.0,1853.0,1071.0,44843,1851,46694,2.4,446100,304,17000,15554,39613,27250,649,59.05,25.1,72.49,20.35,71.86,14.3,62.04,31.87,56.56,30.47,41.84,51.39,73.5,25.54,55.54,44.46,63.44,36.53,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Orange County, California",2020,3170345,1040001,1605768,1564577,38.3,94441,575866.0,223208.0,64671.0,36662.0,1592877,83099,1675976,3.01,703800,5533,697715,748224,1255564,468842,9046,56.4,25.12,74.36,16.67,72.01,12.03,65.22,26.45,59.81,30.11,50.08,41.68,73.02,26.65,55.56,44.44,66.45,33.43,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Placer County, California",2020,391799,145714,200408,191391,42.2,93677,74031.0,26834.0,8700.0,2957.0,182516,7917,190433,2.66,495900,1453,87116,71642,156423,76618,1080,57.6,26.88,69.72,21.44,71.04,14.81,59.02,34.69,54.27,33.6,40.82,51.13,70.94,28.24,50.7,49.3,61.06,38.88,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Plumas County, California",2020,18844,8332,9396,9448,51.9,57233,2273.0,1092.0,134.0,67.0,7754,524,8278,2.21,259300,31,3172,2996,7459,5217,417,56.43,26.59,69.09,22.46,68.46,16.69,58.49,33.97,53.15,32.17,39.39,51.83,70.69,28.3,51.66,48.34,59.77,40.1,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Riverside County, California",2020,2437864,736413,1222631,1215233,35.8,70732,236902.0,93993.0,23271.0,14974.0,1050497,82367,1132864,3.26,368100,7117,613823,576550,895116,352375,12858,57.2,21.32,73.97,15.53,72.36,11.5,64.63,26.07,58.79,29.36,48.11,41.48,73.94,24.61,57.42,42.58,67.96,31.55,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Sacramento County, California",2020,1537948,547519,785850,752098,36.4,70684,214265.0,76386.0,25570.0,11830.0,715240,48974,764214,2.77,373000,2315,363852,373235,584342,216519,5043,64.16,21.39,74.52,17.13,77.4,11.13,65.36,26.16,60.08,28.64,48.32,42.6,74.47,22.65,58.08,41.92,66.53,33.24,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Benito County, California",2020,61547,18389,30562,30985,35.7,85808,5857.0,1542.0,447.0,195.0,29575,2409,31984,3.33,588500,319,15844,14233,23658,7812,1917,57.02,22.2,73.54,15.8,74.35,10.96,66.16,23.99,60.44,28.35,48.76,40.09,74.13,23.51,59.61,40.39,69.45,30.36,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Bernardino County, California",2020,2162532,640090,1085931,1076601,33.6,65761,190544.0,74473.0,17044.0,10176.0,926877,72961,999838,3.3,348500,3625,570845,554315,787340,250032,5217,52.43,22.13,72.92,15.99,75.69,10.19,65.55,24.15,58.14,31.43,50.76,38.03,76.05,21.71,60.22,39.78,68.53,31.2,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Diego County, California",2020,3323970,1130703,1649458,1674512,36.1,82426,547105.0,231841.0,65763.0,48939.0,1589275,104435,1693710,2.86,595600,15857,718250,888729,1249254,467737,11231,58.52,23.64,73.68,18.6,73.58,12.13,65.26,26.68,57.36,30.55,47.04,44.3,74.31,24.48,58.51,41.49,67.07,33.08,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Francisco County, California",2020,874784,362141,428538,446246,38.3,119136,244101.0,110519.0,35273.0,19448.0,521465,25625,547090,2.36,1152300,1116,117363,265858,353406,138157,745,76.05,15.43,82.21,11.57,85.31,6.68,73.21,21.47,71.3,17.5,55.09,39.19,78.77,19.66,69.05,30.95,78.22,21.67,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Joaquin County, California",2020,751615,231092,376974,374641,34.4,68628,61634.0,21067.0,5682.0,2725.0,319808,24994,344802,3.18,367900,2718,203670,177851,274145,95949,14252,60.37,21.4,71.41,16.95,74.05,11.01,65.61,24.22,59.69,28.68,48.58,39.81,71.83,26.24,59.08,40.92,67.63,32.29,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Luis Obispo County, California",2020,282517,106244,139582,142935,39.5,77948,42392.0,17401.0,5807.0,2935.0,131426,6154,137580,2.51,605200,979,49949,75335,100533,56700,3596,62.1,22.49,74.54,18.53,76.43,12.46,64.08,29.72,59.19,27.2,44.23,49.21,73.55,25.33,56.06,43.94,65.38,34.58,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"San Mateo County, California",2020,765623,263351,386376,379247,39.8,128091,162985.0,79579.0,23199.0,22119.0,413687,17209,430896,2.87,1163100,951,156769,170330,314707,123817,2018,70.0,17.7,79.26,12.67,82.14,7.95,71.7,21.67,70.0,20.07,51.46,41.13,79.5,19.07,66.63,33.37,75.63,23.9,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Santa Clara County, California",2020,1924379,635314,949638,974741,37.2,130890,374303.0,247493.0,37780.0,57358.0,1003304,44527,1047831,2.97,1061900,4425,421988,474347,768056,259988,4720,67.8,19.61,80.16,12.2,81.18,8.29,70.58,22.02,67.93,21.13,53.34,39.14,76.08,22.17,63.78,36.22,73.92,25.78,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Santa Cruz County, California",2020,273170,96275,137937,135233,38.2,89986,43990.0,20913.0,5518.0,5014.0,137107,8880,145987,2.7,787000,896,52286,74088,101883,44913,6620,70.29,17.62,79.44,13.51,81.59,8.72,69.25,24.3,68.33,21.47,51.49,42.2,77.38,20.91,64.86,35.14,72.65,27.22,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Sierra County, California",2020,2898,1250,1424,1474,54.0,52103,202.0,164.0,71.0,9.0,1296,98,1394,2.29,229400,0,444,384,1253,817,171,53.84,26.43,68.79,23.69,68.19,16.49,60.99,32.39,52.88,32.64,41.54,51.31,69.71,29.32,52.66,47.34,59.47,40.38,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Solano County, California",2020,444538,151191,223308,221230,38.3,84638,56808.0,19083.0,4948.0,2302.0,209436,13075,222511,2.87,437900,2633,98625,103855,172090,69968,2636,56.39,21.19,73.73,17.14,71.44,11.64,66.19,25.44,59.11,29.31,46.63,43.74,74.98,23.52,58.74,41.26,66.14,33.96,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Sonoma County, California",2020,496801,188958,254144,242657,42.4,86173,82070.0,31999.0,11346.0,5419.0,253919,12297,266216,2.58,640000,1508,97601,104097,197642,97461,5946,66.97,20.06,76.84,14.65,76.61,11.17,66.89,25.27,61.41,26.25,49.03,42.62,76.46,21.95,61.49,38.51,70.54,29.42,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Sutter County, California",2020,96315,32586,48225,48090,35.8,63502,8301.0,2921.0,987.0,427.0,40468,3374,43842,2.92,306000,578,24979,21856,34689,14791,3763,50.14,25.98,67.95,21.68,66.6,14.95,61.29,29.52,53.74,32.35,44.04,45.54,69.37,29.07,53.1,46.9,60.88,39.01,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Tehama County, California",2020,64176,24661,32327,31849,40.6,48895,5566.0,1501.0,550.0,81.0,24951,2427,27378,2.57,231500,204,15329,12467,23673,12707,1622,47.31,29.29,66.04,24.15,64.28,18.41,56.57,34.36,48.61,35.4,39.4,50.19,67.48,31.26,49.0,51.0,57.42,42.35,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Tulare County, California",2020,463955,139044,231997,231958,31.2,52534,26811.0,9559.0,2532.0,945.0,183876,20214,204090,3.3,223600,1111,142777,112995,155357,52826,28534,52.89,22.23,70.13,19.31,69.77,13.82,64.63,25.27,57.57,29.6,49.02,39.74,68.54,29.22,55.8,44.2,65.88,33.94,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Tuolumne County, California",2020,54147,22937,26124,28023,48.7,60509,6019.0,2318.0,569.0,346.0,20909,1646,22555,2.21,314300,185,8986,10443,20609,14109,470,49.33,29.48,66.28,25.01,65.14,18.95,56.28,35.69,48.59,37.06,38.91,51.67,68.44,30.46,49.34,50.66,55.88,44.04,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Yolo County, California",2020,218774,74614,112772,106002,31.1,73746,28050.0,14484.0,5707.0,6582.0,100638,5953,106591,2.82,456800,1364,45977,73917,71566,27314,4034,63.91,20.27,77.06,15.85,78.63,8.97,70.14,23.53,64.85,23.75,51.82,41.69,76.49,21.93,62.21,37.79,72.52,27.33,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Yuba County, California",2020,77524,26434,38177,39347,33.0,59424,6196.0,2036.0,340.0,243.0,29508,2257,31765,2.88,273600,467,21355,19556,27025,9588,1266,53.64,25.8,68.97,21.63,67.91,16.13,60.55,30.49,51.62,32.6,43.05,47.2,69.3,29.34,52.77,47.23,60.3,39.52,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Mono County, California",2020,14395,5196,6688,7707,39.5,64924,2152.0,478.0,510.0,68.0,8051,202,8253,2.7,385500,2,2983,3257,5957,2198,162,61.93,21.21,74.54,18.12,75.48,11.41,67.76,26.16,60.67,27.2,48.5,45.35,73.5,25.01,59.93,40.07,68.11,31.74,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Amador County, California",2020,39023,14844,17944,21079,49.9,65187,3797.0,939.0,660.0,177.0,14280,853,15133,2.39,329300,139,5962,6563,15961,10537,554,53.28,28.03,66.63,24.35,67.66,17.32,57.58,33.79,49.84,35.42,39.54,50.92,69.07,29.68,51.28,48.72,58.57,41.21,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
