Date, Palmer Drought Severity Index (PDSI),State, Precipitation_x, Average Temperature_x, Average Temperature_y, Precipitation_y
2018-06,1.38,Illinois,6.29,74.9,,
2018-07,1.24,Illinois,3.44,75.0,,
2018-08,1.76,Illinois,4.91,74.7,,
2018-09,2.15,Illinois,4.90,70.3,,
2018-10,2.48,Illinois,3.68,54.2,,
2018-11,2.89,Illinois,3.01,35.6,,
2018-12,3.16,Illinois,3.25,34.4,,
2019-01,3.51,Illinois,3.31,25.4,,
2019-02,3.90,Illinois,3.21,29.3,,
2019-03,4.05,Illinois,4.06,37.3,,
2019-04,3.97,Illinois,4.58,52.5,,
2019-05,5.03,Illinois,8.16,62.5,,
2019-06,5.01,Illinois,5.16,70.9,,
2019-07,4.25,Illinois,3.05,77.4,,
2019-08,4.15,Illinois,4.05,72.8,,
2019-09,4.23,Illinois,5.00,71.6,,
2019-10,4.83,Illinois,5.00,53.7,,
2019-11,4.82,Illinois,2.40,36.2,,
2019-12,4.33,Illinois,1.88,35.6,,
2020-01,5.01,Illinois,4.36,31.8,,
2020-02,4.66,Illinois,2.01,31.9,,
2020-03,4.41,Illinois,3.95,44.4,,
2020-04,4.32,Illinois,4.32,49.6,,
2020-05,4.40,Illinois,5.28,60.6,,
2020-06,3.70,Illinois,3.61,73.6,,
2020-07,4.03,Illinois,5.61,77.3,,
2020-08,3.09,Illinois,1.91,72.8,,
2020-09,2.76,Illinois,3.26,65.6,,
2020-10,2.62,Illinois,2.97,52.0,,
2020-11,2.24,Illinois,2.95,47.1,,
2020-12,1.77,Illinois,1.71,33.0,,
2021-01,1.90,Illinois,2.46,29.5,,
2021-02,1.70,Illinois,1.67,20.8,,
2021-03,1.69,Illinois,3.97,46.2,,
2021-04,1.23,Illinois,3.04,52.5,,
2021-05,1.25,Illinois,4.31,61.1,,
2021-06,1.46,Illinois,5.17,74.1,,
2021-07,1.96,Illinois,4.97,74.6,,
2021-08,2.01,Illinois,3.73,75.6,,
2021-09,1.40,Illinois,2.29,69.6,,
2021-10,2.34,Illinois,6.02,60.2,,
2021-11,1.81,Illinois,0.86,40.9,,
2021-12,1.75,Illinois,2.52,40.2,,
2022-01,1.28,Illinois,1.05,22.2,,
2022-02,1.86,Illinois,3.13,28.0,,
2022-03,2.14,Illinois,4.35,43.1,,
2022-04,1.97,Illinois,3.55,49.6,,
2022-05,-0.15,Illinois,4.09,65.3,,
2022-06,-0.72,Illinois,2.72,73.5,,
2022-07,0.58,Illinois,5.28,75.8,,
2022-08,0.82,Illinois,4.07,73.6,,
2022-09,-0.29,Illinois,2.54,67.0,,
2022-10,-0.43,Illinois,2.22,53.3,,
2022-11,-0.90,Illinois,1.82,43.0,,
2022-12,-0.98,Illinois,2.39,30.3,,
2023-01,0.00,Illinois,2.58,34.4,,
2023-02,0.00,Illinois,2.83,36.3,,
2023-03,1.12,Illinois,4.17,41.0,,
1993-02,3.08,Indiana,2.02,26.4,,
1993-03,2.56,Indiana,2.80,37.0,,
1993-04,2.77,Indiana,4.74,49.2,,
1993-05,2.23,Indiana,3.55,62.2,,
1993-06,2.80,Indiana,5.80,69.4,,
1993-07,2.72,Indiana,4.37,76.2,,
1993-08,2.97,Indiana,4.39,73.7,,
1993-09,4.31,Indiana,6.24,61.5,,
1993-10,4.65,Indiana,3.32,51.1,,
1993-11,5.60,Indiana,5.43,41.0,,
1993-12,-0.10,Indiana,2.12,31.3,,
1994-01,0.11,Indiana,2.67,20.2,,
1994-02,-0.34,Indiana,1.40,27.9,,
1994-03,-1.20,Indiana,1.37,39.6,,
1994-04,-0.40,Indiana,5.70,52.8,,
1994-05,-0.74,Indiana,2.68,58.4,,
1994-06,-0.72,Indiana,4.18,72.8,,
1994-07,-0.80,Indiana,3.37,73.4,,
1994-08,-0.58,Indiana,3.46,69.5,,
1994-09,-0.78,Indiana,2.38,64.3,,
1994-10,-1.38,Indiana,1.40,55.1,,
1994-11,-1.20,Indiana,4.51,46.9,,
1994-12,-1.32,Indiana,2.44,37.0,,
1995-01,-1.00,Indiana,2.86,28.1,,
1995-02,-1.33,Indiana,1.18,29.3,,
1995-03,-1.73,Indiana,2.57,43.4,,
1995-04,0.32,Indiana,4.51,50.4,,
1995-05,1.49,Indiana,7.26,60.1,,
1995-06,-0.06,Indiana,3.98,71.6,,
1995-07,-0.49,Indiana,2.83,75.2,,
1995-08,-0.40,Indiana,4.30,77.9,,
1995-09,-1.20,Indiana,1.07,63.2,,
1995-10,-1.24,Indiana,2.99,55.1,,
1995-11,-1.46,Indiana,2.69,36.3,,
1995-12,-1.74,Indiana,2.02,27.3,,
1996-01,-1.32,Indiana,3.12,25.2,,
1996-02,-1.61,Indiana,1.20,30.4,,
1996-03,-1.65,Indiana,2.58,34.1,,
1996-04,1.28,Indiana,6.64,48.1,,
1996-05,2.46,Indiana,7.65,60.8,,
1996-06,2.63,Indiana,5.03,70.8,,
1996-07,3.09,Indiana,5.08,71.5,,
1996-08,2.12,Indiana,1.62,72.7,,
1996-09,2.81,Indiana,4.94,63.9,,
1996-10,2.55,Indiana,2.22,54.4,,
1996-11,3.11,Indiana,4.14,35.7,,
1996-12,3.20,Indiana,3.45,33.0,,
1997-01,3.11,Indiana,3.04,23.1,,
1997-02,3.26,Indiana,3.28,34.7,,
1997-03,3.40,Indiana,4.81,42.3,,
1997-04,2.55,Indiana,2.07,46.9,,
1997-05,3.11,Indiana,5.71,56.2,,
1997-06,3.49,Indiana,5.50,69.2,,
1997-07,2.84,Indiana,2.95,73.8,,
1997-08,2.98,Indiana,3.96,69.8,,
1997-09,-0.25,Indiana,2.26,64.8,,
1997-10,-0.66,Indiana,1.61,53.6,,
1997-11,-0.86,Indiana,2.61,38.6,,
1997-12,-1.14,Indiana,2.00,33.0,,
1998-01,-0.82,Indiana,3.04,34.8,,
1998-02,-1.05,Indiana,1.82,39.4,,
1998-03,0.27,Indiana,4.24,41.3,,
1998-04,1.09,Indiana,6.06,52.4,,
1998-05,0.88,Indiana,4.59,66.4,,
1998-06,2.31,Indiana,7.74,71.1,,
1998-07,2.65,Indiana,4.96,73.6,,
1998-08,2.60,Indiana,3.58,73.7,,
1998-09,-0.91,Indiana,1.06,69.6,,
1998-10,-0.63,Indiana,3.55,55.8,,
1998-11,-1.00,Indiana,2.20,44.9,,
1998-12,-1.31,Indiana,2.04,36.4,,
1999-01,0.95,Indiana,4.92,27.0,,
1999-02,1.33,Indiana,3.41,36.4,,
1999-03,-0.53,Indiana,2.00,36.7,,
1999-04,-0.16,Indiana,4.90,53.6,,
1999-05,-0.62,Indiana,3.12,63.6,,
1999-06,-0.60,Indiana,4.13,72.0,,
1999-07,-1.23,Indiana,2.70,77.9,,
1999-08,-1.75,Indiana,2.24,71.2,,
1999-09,-2.48,Indiana,1.36,65.6,,
1999-10,-2.84,Indiana,2.02,53.7,,
1999-11,-4.14,Indiana,1.06,47.8,,
1999-12,-4.25,Indiana,3.18,33.0,,
2000-01,-4.14,Indiana,2.54,26.6,,
2000-02,-3.41,Indiana,3.46,36.7,,
2000-03,-3.83,Indiana,2.20,45.4,,
2000-04,-3.63,Indiana,3.23,50.4,,
2000-05,0.00,Indiana,4.53,64.2,,
2000-06,0.93,Indiana,6.21,70.4,,
2000-07,1.04,Indiana,3.89,71.8,,
2000-08,1.57,Indiana,4.41,72.0,,
2000-09,2.27,Indiana,4.61,64.4,,
2000-10,2.12,Indiana,2.33,57.2,,
2000-11,2.34,Indiana,2.98,40.3,,
2000-12,2.34,Indiana,3.01,19.2,,
2001-01,-0.51,Indiana,1.02,26.9,,
2001-02,-0.16,Indiana,2.86,33.5,,
2001-03,-1.13,Indiana,0.97,37.2,,
2001-04,-1.71,Indiana,2.75,56.5,,
2001-05,-1.60,Indiana,4.32,64.0,,
2001-06,0.12,Indiana,4.09,69.1,,
2001-07,0.89,Indiana,5.46,73.7,,
2001-08,1.21,Indiana,4.02,73.8,,
2001-09,1.61,Indiana,3.76,63.6,,
2001-10,3.78,Indiana,7.75,53.7,,
2001-11,3.78,Indiana,3.34,49.0,,
2001-12,3.79,Indiana,3.62,36.9,,
2002-01,3.32,Indiana,2.24,34.1,,
2002-02,3.00,Indiana,2.32,35.2,,
2002-03,3.13,Indiana,4.38,38.3,,
2002-04,3.41,Indiana,5.59,53.5,,
2002-05,4.28,Indiana,7.09,58.4,,
2002-06,-0.41,Indiana,3.28,72.9,,
2002-07,-1.07,Indiana,2.64,77.0,,
2002-08,-1.54,Indiana,2.82,74.8,,
2002-09,-1.45,Indiana,3.75,69.2,,
2002-10,-1.44,Indiana,2.87,52.4,,
2002-11,-1.88,Indiana,2.35,39.9,,
2002-12,-1.88,Indiana,2.86,31.7,,
2003-01,-2.06,Indiana,1.42,21.6,,
2003-02,-1.58,Indiana,2.74,25.7,,
2003-03,-2.08,Indiana,2.16,42.1,,
2003-04,-2.29,Indiana,3.00,53.2,,
2003-05,0.93,Indiana,6.56,60.5,,
2003-06,0.72,Indiana,3.26,67.1,,
2003-07,2.59,Indiana,8.18,73.0,,
2003-08,2.54,Indiana,3.54,73.8,,
2003-09,3.88,Indiana,6.20,63.4,,
2003-10,3.82,Indiana,2.40,52.9,,
2003-11,4.26,Indiana,4.26,46.0,,
2003-12,3.92,Indiana,2.68,33.5,,
2004-01,3.93,Indiana,3.48,24.5,,
2004-02,2.93,Indiana,0.83,29.9,,
2004-03,2.44,Indiana,3.46,44.3,,
2004-04,1.29,Indiana,1.83,53.3,,
2004-05,1.99,Indiana,7.17,65.9,,
2004-06,2.02,Indiana,4.43,69.5,,
2004-07,2.56,Indiana,5.19,72.0,,
2004-08,3.34,Indiana,4.85,68.6,,
2004-09,2.19,Indiana,0.72,67.1,,
2004-10,2.62,Indiana,4.14,54.8,,
2004-11,3.25,Indiana,4.73,45.9,,
2004-12,2.98,Indiana,2.57,30.8,,
2005-01,4.45,Indiana,7.11,29.9,,
2005-02,0.00,Indiana,2.25,34.8,,
2005-03,-0.50,Indiana,2.12,37.3,,
2005-04,-0.90,Indiana,3.04,54.0,,
2005-05,-1.27,Indiana,2.57,59.2,,
2005-06,-1.63,Indiana,3.21,73.4,,
2005-07,-1.35,Indiana,4.43,75.0,,
2005-08,-0.78,Indiana,4.76,74.9,,
2005-09,-0.45,Indiana,4.10,69.2,,
2005-10,-1.08,Indiana,1.24,55.2,,
2005-11,-1.02,Indiana,3.91,44.6,,
2005-12,-1.17,Indiana,2.15,26.7,,
2006-01,0.20,Indiana,3.28,39.1,,
2006-02,-0.24,Indiana,1.62,31.7,,
2006-03,0.68,Indiana,5.14,40.7,,
2006-04,0.57,Indiana,4.27,55.7,,
2006-05,0.98,Indiana,5.25,60.1,,
2006-06,1.01,Indiana,4.20,69.8,,
2006-07,1.34,Indiana,4.85,75.4,,
2006-08,1.90,Indiana,4.76,73.6,,
2006-09,2.61,Indiana,4.56,62.5,,
2006-10,3.76,Indiana,5.01,51.1,,
2006-11,3.88,Indiana,3.25,44.1,,
2006-12,4.34,Indiana,4.83,37.3,,
2007-01,4.78,Indiana,4.75,32.2,,
2007-02,4.42,Indiana,2.43,20.2,,
2007-03,-0.27,Indiana,3.54,47.0,,
2007-04,-0.02,Indiana,4.15,49.4,,
2007-05,-1.14,Indiana,1.75,66.2,,
2007-06,-1.55,Indiana,3.28,72.1,,
2007-07,-1.76,Indiana,3.17,71.9,,
2007-08,-1.49,Indiana,4.55,76.8,,
2007-09,-1.88,Indiana,2.53,69.0,,
2007-10,-1.78,Indiana,3.81,60.2,,
2007-11,-2.08,Indiana,2.77,41.9,,
2007-12,0.70,Indiana,5.06,32.5,,
2008-01,0.94,Indiana,3.23,27.7,,
2008-02,2.05,Indiana,4.81,28.2,,
2008-03,3.17,Indiana,6.48,38.6,,
2008-04,2.61,Indiana,3.36,52.3,,
2008-05,3.06,Indiana,5.68,58.1,,
2008-06,3.73,Indiana,6.58,72.2,,
2008-07,3.67,Indiana,4.32,73.3,,
2008-08,2.85,Indiana,2.01,71.2,,
2008-09,2.81,Indiana,3.86,67.6,,
2008-10,2.36,Indiana,2.23,53.7,,
2008-11,1.73,Indiana,2.11,40.5,,
2008-12,2.39,Indiana,5.02,29.1,,
2009-01,1.86,Indiana,1.62,21.3,,
2009-02,1.96,Indiana,2.80,32.2,,
2009-03,1.47,Indiana,3.23,44.2,,
2009-04,2.08,Indiana,5.74,51.5,,
2009-05,2.40,Indiana,5.67,62.0,,
2009-06,2.39,Indiana,4.69,71.6,,
2009-07,2.69,Indiana,4.43,69.2,,
2009-08,2.84,Indiana,3.76,70.7,,
2009-09,2.62,Indiana,2.87,65.5,,
2009-10,4.28,Indiana,6.69,50.5,,
2009-11,-0.23,Indiana,1.46,46.3,,
2009-12,0.28,Indiana,3.10,30.4,,
2010-01,-0.32,Indiana,1.52,23.9,,
2010-02,-0.59,Indiana,1.48,25.7,,
2010-03,-0.84,Indiana,3.10,43.6,,
2010-04,-1.33,Indiana,3.16,57.3,,
2010-05,0.35,Indiana,5.49,64.3,,
2010-06,1.64,Indiana,7.68,74.1,,
2010-07,1.57,Indiana,4.15,76.4,,
2010-08,-0.78,Indiana,1.84,75.6,,
2010-09,-1.60,Indiana,1.35,67.2,,
2010-10,-2.40,Indiana,1.17,56.0,,
2010-11,-2.06,Indiana,5.01,42.8,,
2010-12,-2.45,Indiana,1.44,24.3,,
2011-01,-2.58,Indiana,1.50,23.7,,
2011-02,0.93,Indiana,4.21,31.2,,
2011-03,0.75,Indiana,3.46,41.7,,
2011-04,2.92,Indiana,9.61,53.0,,
2011-05,3.45,Indiana,6.51,62.1,,
2011-06,3.52,Indiana,5.23,72.2,,
2011-07,2.54,Indiana,2.74,78.8,,
2011-08,1.78,Indiana,2.55,73.1,,
2011-09,2.54,Indiana,5.31,63.6,,
2011-10,2.62,Indiana,3.29,53.9,,
2011-11,3.60,Indiana,6.21,46.9,,
2011-12,4.01,Indiana,4.58,36.6,,
2012-01,3.98,Indiana,3.40,32.4,,
2012-02,-0.34,Indiana,1.54,35.4,,
2012-03,-1.31,Indiana,2.73,55.0,,
2012-04,-1.90,Indiana,2.22,52.9,,
2012-05,-2.54,Indiana,2.75,67.7,,
2012-06,-3.53,Indiana,1.29,71.6,,
2012-07,-4.45,Indiana,2.53,80.2,,
2012-08,-0.04,Indiana,4.05,71.9,,
2012-09,0.70,Indiana,5.17,64.2,,
2012-10,1.07,Indiana,3.95,52.1,,
2012-11,0.20,Indiana,0.98,40.0,,
2012-12,0.07,Indiana,3.21,38.2,,
2013-01,0.94,Indiana,4.71,29.9,,
2013-02,0.87,Indiana,2.21,30.2,,
2013-03,0.43,Indiana,2.30,34.8,,
2013-04,1.44,Indiana,6.38,50.8,,
2013-05,0.98,Indiana,3.71,64.4,,
2013-06,1.79,Indiana,6.24,70.8,,
2013-07,-0.11,Indiana,3.21,72.3,,
2013-08,-0.70,Indiana,1.84,71.5,,
2013-09,-0.78,Indiana,2.99,66.9,,
2013-10,0.45,Indiana,4.12,54.3,,
2013-11,0.52,Indiana,3.04,39.2,,
2013-12,1.25,Indiana,4.39,29.4,,
2014-01,1.10,Indiana,2.33,19.4,,
2014-02,1.21,Indiana,2.64,22.0,,
2014-03,0.56,Indiana,1.85,34.1,,
2014-04,1.22,Indiana,5.73,52.4,,
2014-05,1.05,Indiana,4.23,62.9,,
2014-06,1.50,Indiana,5.61,72.6,,
2014-07,1.46,Indiana,3.36,69.1,,
2014-08,2.18,Indiana,4.96,72.4,,
2014-09,2.38,Indiana,3.48,64.0,,
2014-10,3.01,Indiana,4.13,53.8,,
2014-11,3.21,Indiana,2.66,35.6,,
2014-12,2.92,Indiana,2.59,34.6,,
2015-01,2.52,Indiana,2.11,25.3,,
2015-02,1.92,Indiana,1.40,19.3,,
2015-03,1.84,Indiana,3.54,37.2,,
2015-04,1.96,Indiana,4.79,52.9,,
2015-05,1.52,Indiana,3.98,65.0,,
2015-06,3.43,Indiana,9.07,71.0,,
2015-07,4.23,Indiana,6.23,72.9,,
2015-08,3.69,Indiana,2.57,70.6,,
2015-09,3.02,Indiana,2.39,68.8,,
2015-10,2.58,Indiana,2.42,55.6,,
2015-11,2.36,Indiana,3.57,46.6,,
2015-12,3.05,Indiana,5.44,42.5,,
2016-01,2.34,Indiana,1.34,27.5,,
2016-02,2.36,Indiana,2.78,33.9,,
2016-03,2.23,Indiana,4.46,47.3,,
2016-04,2.10,Indiana,4.17,52.0,,
2016-05,1.70,Indiana,3.53,60.6,,
2016-06,1.53,Indiana,4.28,72.9,,
2016-07,1.94,Indiana,5.13,74.6,,
2016-08,3.15,Indiana,6.48,75.7,,
2016-09,3.11,Indiana,3.66,69.9,,
2016-10,2.82,Indiana,2.61,59.5,,
2016-11,2.50,Indiana,2.58,47.0,,
2016-12,2.23,Indiana,2.36,29.8,,
2017-01,2.47,Indiana,3.68,33.8,,
2017-02,1.62,Indiana,1.35,41.3,,
2017-03,1.58,Indiana,4.04,42.6,,
2017-04,1.54,Indiana,4.83,57.0,,
2017-05,2.41,Indiana,6.90,60.9,,
2017-06,2.30,Indiana,4.37,71.1,,
2017-07,3.07,Indiana,6.07,74.2,,
2017-08,2.53,Indiana,2.26,70.0,,
2017-09,1.84,Indiana,2.03,67.2,,
2017-10,2.16,Indiana,4.32,57.6,,
2017-11,2.64,Indiana,4.43,42.4,,
2017-12,1.95,Indiana,1.33,29.6,,
2018-01,1.63,Indiana,2.05,24.5,,
2018-02,3.10,Indiana,5.91,35.1,,
2018-03,3.03,Indiana,3.92,38.2,,
2018-04,2.90,Indiana,3.59,45.1,,
2018-05,1.91,Indiana,3.42,69.7,,
2018-06,2.55,Indiana,6.55,73.4,,
2018-07,2.14,Indiana,3.37,74.1,,
2018-08,2.79,Indiana,5.33,74.0,,
2018-09,3.42,Indiana,5.40,69.9,,
2018-10,3.38,Indiana,2.82,54.9,,
2018-11,4.10,Indiana,4.32,36.8,,
2018-12,4.01,Indiana,3.35,35.4,,
2019-01,4.01,Indiana,3.50,27.0,,
2019-02,4.63,Indiana,4.45,32.3,,
2019-03,4.55,Indiana,4.18,37.2,,
2019-04,4.76,Indiana,5.62,52.2,,
2019-05,4.89,Indiana,6.02,62.6,,
2019-06,5.31,Indiana,6.12,69.9,,
2019-07,4.63,Indiana,3.61,76.3,,
2019-08,4.27,Indiana,3.51,72.3,,
2019-09,3.27,Indiana,2.26,70.8,,
2019-10,3.41,Indiana,4.29,55.5,,
2019-11,3.14,Indiana,2.70,36.5,,
2019-12,3.09,Indiana,3.26,36.2,,
2020-01,3.59,Indiana,4.65,34.3,,
2020-02,3.51,Indiana,2.81,32.8,,
2020-03,3.44,Indiana,4.62,44.6,,
2020-04,2.89,Indiana,3.05,48.9,,
2020-05,3.02,Indiana,5.07,59.7,,
2020-06,-0.27,Indiana,3.52,72.1,,
2020-07,-0.05,Indiana,4.58,76.5,,
2020-08,-0.07,Indiana,3.31,72.0,,
2020-09,-0.73,Indiana,1.53,65.2,,
2020-10,-0.07,Indiana,4.44,53.1,,
2020-11,-0.15,Indiana,3.02,46.7,,
2020-12,-0.43,Indiana,1.80,33.6,,
2021-01,-0.36,Indiana,2.45,30.5,,
2021-02,-0.29,Indiana,2.21,23.7,,
2021-03,-0.36,Indiana,3.82,45.8,,
2021-04,-0.71,Indiana,2.94,51.9,,
2021-05,-0.70,Indiana,3.72,59.6,,
2021-06,0.69,Indiana,5.93,72.7,,
2021-07,1.40,Indiana,5.44,73.7,,
2021-08,1.35,Indiana,3.42,75.0,,
2021-09,1.65,Indiana,4.06,68.4,,
2021-10,2.80,Indiana,6.04,60.2,,
2021-11,2.45,Indiana,1.43,40.0,,
2021-12,2.65,Indiana,4.00,40.5,,
2022-01,2.12,Indiana,1.68,24.3,,
2022-02,2.97,Indiana,4.53,29.8,,
2022-03,2.74,Indiana,4.02,43.7,,
2022-04,-0.12,Indiana,3.30,49.4,,
2022-05,0.16,Indiana,5.07,64.9,,
2022-06,-0.76,Indiana,2.35,72.2,,
2022-07,0.55,Indiana,5.49,75.2,,
2022-08,0.67,Indiana,3.84,72.8,,
2022-09,-0.38,Indiana,2.26,66.1,,
2022-10,-0.77,Indiana,1.79,52.9,,
2022-11,-1.59,Indiana,1.60,43.2,,
2022-12,-1.94,Indiana,2.28,31.7,,
2023-01,-1.60,Indiana,3.35,36.4,,
2023-02,-1.15,Indiana,3.10,38.3,,
2023-03,1.20,Indiana,5.52,41.0,,
1993-02,3.74,Iowa,1.15,18.9,,
1993-03,3.91,Iowa,2.75,31.0,,
1993-04,4.08,Iowa,3.65,45.0,,
1993-05,4.42,Iowa,5.60,59.2,,
1993-06,5.50,Iowa,8.00,66.9,,
1993-07,7.96,Iowa,10.45,71.9,,
1993-08,9.16,Iowa,8.25,71.6,,
1993-09,8.83,Iowa,3.69,57.4,,
1993-10,7.86,Iowa,1.31,49.2,,
1993-11,7.19,Iowa,1.09,33.8,,
1993-12,6.45,Iowa,0.76,25.5,,
1994-01,5.99,Iowa,1.06,10.5,,
1994-02,5.65,Iowa,1.18,17.2,,
1994-03,4.15,Iowa,0.20,38.0,,
1994-04,3.47,Iowa,2.41,49.2,,
1994-05,2.33,Iowa,2.05,60.6,,
1994-06,2.66,Iowa,6.23,70.9,,
1994-07,2.66,Iowa,3.89,70.3,,
1994-08,2.53,Iowa,3.62,68.6,,
1994-09,2.37,Iowa,3.58,64.3,,
1994-10,1.99,Iowa,1.93,53.5,,
1994-11,1.99,Iowa,2.21,39.4,,
1994-12,1.96,Iowa,1.19,27.0,,
1995-01,1.82,Iowa,0.82,18.3,,
1995-02,1.39,Iowa,0.32,25.4,,
1995-03,1.54,Iowa,2.57,37.0,,
1995-04,2.53,Iowa,4.90,44.8,,
1995-05,3.30,Iowa,5.88,56.5,,
1995-06,-0.37,Iowa,3.73,69.9,,
1995-07,-0.42,Iowa,3.46,73.9,,
1995-08,-0.77,Iowa,3.52,76.2,,
1995-09,-0.90,Iowa,2.96,60.2,,
1995-10,-1.00,Iowa,2.00,50.7,,
1995-11,-1.01,Iowa,1.70,30.3,,
1995-12,-1.44,Iowa,0.40,23.9,,
1996-01,-0.87,Iowa,1.84,15.8,,
1996-02,-1.11,Iowa,0.27,23.2,,
1996-03,-1.15,Iowa,1.38,29.9,,
1996-04,-1.42,Iowa,1.63,45.7,,
1996-05,1.64,Iowa,7.34,56.4,,
1996-06,1.67,Iowa,5.07,69.5,,
1996-07,1.51,Iowa,3.20,70.5,,
1996-08,1.49,Iowa,3.79,70.0,,
1996-09,1.28,Iowa,2.88,60.7,,
1996-10,1.40,Iowa,2.74,51.7,,
1996-11,1.93,Iowa,2.65,29.0,,
1996-12,1.79,Iowa,0.87,19.6,,
1997-01,1.75,Iowa,0.96,14.6,,
1997-02,2.16,Iowa,1.68,25.0,,
1997-03,1.60,Iowa,1.32,37.2,,
1997-04,1.57,Iowa,2.63,44.3,,
1997-05,1.79,Iowa,4.03,54.2,,
1997-06,-0.13,Iowa,4.38,70.4,,
1997-07,-0.36,Iowa,2.95,73.4,,
1997-08,-0.71,Iowa,2.76,69.5,,
1997-09,-0.93,Iowa,3.11,64.2,,
1997-10,-0.48,Iowa,3.37,52.1,,
1997-11,-0.70,Iowa,1.02,32.9,,
1997-12,-0.76,Iowa,1.00,27.4,,
1998-01,0.08,Iowa,1.05,23.5,,
1998-02,0.53,Iowa,1.63,34.8,,
1998-03,1.47,Iowa,3.65,32.8,,
1998-04,1.77,Iowa,3.94,49.7,,
1998-05,1.49,Iowa,4.30,65.0,,
1998-06,2.83,Iowa,7.91,67.1,,
1998-07,2.39,Iowa,3.16,73.8,,
1998-08,2.59,Iowa,5.01,72.9,,
1998-09,1.68,Iowa,2.06,68.2,,
1998-10,2.52,Iowa,4.83,53.1,,
1998-11,2.31,Iowa,1.61,40.7,,
1998-12,1.88,Iowa,0.42,29.4,,
1999-01,2.03,Iowa,1.29,17.0,,
1999-02,1.92,Iowa,0.91,32.9,,
1999-03,1.26,Iowa,0.98,36.3,,
1999-04,2.63,Iowa,6.26,50.0,,
1999-05,2.76,Iowa,4.89,60.5,,
1999-06,2.80,Iowa,5.29,68.9,,
1999-07,3.10,Iowa,5.21,76.8,,
1999-08,-0.06,Iowa,3.11,70.0,,
1999-09,-0.51,Iowa,1.84,61.3,,
1999-10,-1.10,Iowa,0.77,50.9,,
1999-11,-1.73,Iowa,1.02,44.3,,
1999-12,-2.05,Iowa,0.71,27.0,,
2000-01,-2.18,Iowa,0.73,21.6,,
2000-02,-1.89,Iowa,1.37,32.5,,
2000-03,-2.62,Iowa,1.00,43.1,,
2000-04,-2.88,Iowa,2.03,49.4,,
2000-05,-2.89,Iowa,3.60,62.8,,
2000-06,0.88,Iowa,6.56,67.7,,
2000-07,1.11,Iowa,4.09,72.2,,
2000-08,-0.40,Iowa,2.62,72.7,,
2000-09,-0.94,Iowa,2.11,64.6,,
2000-10,-1.27,Iowa,1.80,54.8,,
2000-11,0.06,Iowa,2.15,32.2,,
2000-12,0.26,Iowa,1.67,10.0,,
2001-01,0.57,Iowa,1.42,20.8,,
2001-02,1.39,Iowa,2.16,18.1,,
2001-03,1.08,Iowa,1.30,30.2,,
2001-04,1.11,Iowa,3.60,52.7,,
2001-05,2.27,Iowa,7.04,60.9,,
2001-06,-0.14,Iowa,4.07,68.3,,
2001-07,-0.37,Iowa,3.12,75.1,,
2001-08,-0.78,Iowa,2.97,72.5,,
2001-09,-0.53,Iowa,4.07,61.2,,
2001-10,-0.35,Iowa,2.46,50.2,,
2001-11,-0.80,Iowa,1.55,48.0,,
2001-12,-0.97,Iowa,0.83,30.7,,
2002-01,-1.24,Iowa,0.40,28.6,,
2002-02,-1.17,Iowa,0.89,29.8,,
2002-03,-1.34,Iowa,1.16,31.0,,
2002-04,0.35,Iowa,3.62,48.9,,
2002-05,0.59,Iowa,4.10,56.8,,
2002-06,-0.59,Iowa,3.51,72.4,,
2002-07,0.06,Iowa,4.24,76.5,,
2002-08,0.81,Iowa,5.81,70.9,,
2002-09,0.07,Iowa,1.71,65.3,,
2002-10,0.78,Iowa,3.58,46.2,,
2002-11,-0.49,Iowa,0.22,34.7,,
2002-12,-0.92,Iowa,0.24,28.9,,
2003-01,-1.17,Iowa,0.39,19.1,,
2003-02,-1.12,Iowa,0.82,20.4,,
2003-03,-1.36,Iowa,1.15,35.1,,
2003-04,0.10,Iowa,3.25,50.4,,
2003-05,0.52,Iowa,4.61,57.9,,
2003-06,0.55,Iowa,4.48,67.3,,
2003-07,0.77,Iowa,4.11,73.1,,
2003-08,-1.13,Iowa,1.03,74.1,,
2003-09,-1.25,Iowa,3.11,61.1,,
2003-10,-1.86,Iowa,1.00,52.4,,
2003-11,0.43,Iowa,3.46,35.9,,
2003-12,0.39,Iowa,1.28,28.2,,
2004-01,0.37,Iowa,0.96,17.7,,
2004-02,0.59,Iowa,1.17,22.7,,
2004-03,1.25,Iowa,3.75,40.8,,
2004-04,-0.57,Iowa,1.85,51.1,,
2004-05,1.57,Iowa,7.74,60.7,,
2004-06,1.13,Iowa,3.55,67.0,,
2004-07,1.46,Iowa,4.33,70.5,,
2004-08,1.93,Iowa,4.56,66.2,,
2004-09,1.50,Iowa,2.66,66.4,,
2004-10,1.32,Iowa,2.05,51.9,,
2004-11,1.37,Iowa,2.21,40.6,,
2004-12,1.08,Iowa,0.58,26.6,,
2005-01,1.33,Iowa,1.31,18.9,,
2005-02,1.68,Iowa,1.52,31.2,,
2005-03,-0.42,Iowa,1.05,36.0,,
2005-04,-0.34,Iowa,3.45,53.4,,
2005-05,-0.19,Iowa,3.85,57.8,,
2005-06,-0.07,Iowa,5.25,72.6,,
2005-07,-0.21,Iowa,3.27,74.7,,
2005-08,-0.51,Iowa,3.02,71.5,,
2005-09,-0.77,Iowa,3.29,67.6,,
2005-10,-1.43,Iowa,0.91,52.6,,
